Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Luli😁,2021-02-17 20:25:53,00:21:24,,Brooklyn Nine-Nine: Season 4: Skyfire Cycle (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,BR (Brazil)
Luli😁,2021-02-17 20:03:35,00:21:33,,Brooklyn Nine-Nine: Season 4: Mr. Santiago (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:33,Not latest view,BR (Brazil)
Luli😁,2021-02-17 20:03:20,00:00:13,,Brooklyn Nine-Nine: Season 4: Monster in the Closet (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:13,Not latest view,BR (Brazil)
Luli😁,2021-02-17 20:02:56,00:00:20,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 4: Halloween IV (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:16,Not latest view,BR (Brazil)
Luli😁,2021-02-17 19:41:29,00:21:26,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 4: The Night Shift (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:29,Not latest view,BR (Brazil)
Luli😁,2021-02-17 19:20:33,00:20:55,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 4: Coral Palms: Part 3 (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:56,Not latest view,BR (Brazil)
Luli😁,2021-02-17 18:59:04,00:21:27,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 4: Coral Palms: Part 2 (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Luli😁,2021-02-17 18:37:42,00:21:21,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 4: Coral Palms: Part 1 (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Luli😁,2021-02-17 18:16:07,00:21:34,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: Greg and Larry (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:45,Not latest view,BR (Brazil)
Luli😁,2021-02-17 17:54:40,00:21:20,,Brooklyn Nine-Nine: Season 3: The Bureau (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,BR (Brazil)
Luli😁,2021-02-17 17:33:12,00:21:26,,Brooklyn Nine-Nine: Season 3: Maximum Security (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Luli😁,2021-02-17 17:10:25,00:21:07,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: Paranoia (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:22,Not latest view,BR (Brazil)
Luli😁,2021-02-17 17:08:30,00:01:49,,Brooklyn Nine-Nine: Season 3: Terry Kitties (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Luli😁,2021-02-17 14:46:00,00:19:41,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: Terry Kitties (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:48,Not latest view,BR (Brazil)
Luli😁,2021-02-17 14:28:12,00:17:47,,Brooklyn Nine-Nine: Season 3: Cheddar (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:26,Not latest view,BR (Brazil)
Luli😁,2021-02-17 02:06:28,00:03:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: Cheddar (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:39,Not latest view,BR (Brazil)
Luli😁,2021-02-17 01:45:12,00:21:10,,Brooklyn Nine-Nine: Season 3: Adrian Pimento (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:20,Not latest view,BR (Brazil)
Luli😁,2021-02-17 01:39:27,00:05:41,,Brooklyn Nine-Nine: Season 3: House Mouses (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:51,Not latest view,BR (Brazil)
Luli😁,2021-02-17 01:37:35,00:01:49,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: The 9-8 (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:06,Not latest view,BR (Brazil)
Luli😁,2021-02-17 01:16:17,00:21:14,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: Karen Peralta (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:30,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:55:05,00:21:06,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 3: The Cruise (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:24,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:52:36,00:02:23,,Brooklyn Nine-Nine: Season 3: 9 Days (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:31:45,00:18:59,,Brooklyn Nine-Nine: Season 3: 9 Days (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:14,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:29:02,00:02:41,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: Halloween Part III (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:56,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:27:21,00:01:37,,Brooklyn Nine-Nine: Season 3: The Oolong Slayer (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:24,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:14:23,00:12:55,,Brooklyn Nine-Nine: Season 3: Boyle's Hunch (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:33,Not latest view,BR (Brazil)
Luli😁,2021-02-17 00:10:07,00:04:12,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: The Funeral (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:33,Not latest view,BR (Brazil)
Luli😁,2021-02-16 23:50:08,00:19:56,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 3: New Captain (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,BR (Brazil)
Luli😁,2021-02-16 22:53:59,00:21:36,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Johnny and Dora (Episode 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,BR (Brazil)
Luli😁,2021-02-16 22:31:25,00:21:34,,Brooklyn Nine-Nine: Season 2: The Chopper (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,BR (Brazil)
Luli😁,2021-02-16 22:27:59,00:03:25,,Brooklyn Nine-Nine: Season 2: Det. Dave Majors (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,BR (Brazil)
Luli😁,2021-02-16 20:08:30,00:18:08,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Det. Dave Majors (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:10,Not latest view,BR (Brazil)
Luli😁,2021-02-16 19:47:04,00:21:24,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: AC/DC (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:41,Not latest view,BR (Brazil)
Luli😁,2021-02-16 19:26:10,00:20:53,,Brooklyn Nine-Nine: Season 2: Sabotage (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:08,Not latest view,BR (Brazil)
Luli😁,2021-02-16 19:18:38,00:07:19,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 2: Captain Peralta (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:33,Not latest view,BR (Brazil)
Luli😁,2021-02-16 18:57:05,00:21:31,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Boyle-Linetti Wedding (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:41,Not latest view,BR (Brazil)
Luli😁,2021-02-16 18:35:40,00:21:24,,Brooklyn Nine-Nine: Season 2: The Wednesday Incident (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:42,Not latest view,BR (Brazil)
Luli😁,2021-02-16 18:14:28,00:21:10,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Windbreaker City (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-16 17:53:16,00:21:11,,Brooklyn Nine-Nine: Season 2: The Defense Rests (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:28,Not latest view,BR (Brazil)
Luli😁,2021-02-16 17:25:33,00:21:22,,Brooklyn Nine-Nine: Season 2: Payback (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,BR (Brazil)
Luli😁,2021-02-16 17:20:56,00:04:33,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Beach House (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:04:49,Not latest view,BR (Brazil)
Luli😁,2021-02-16 16:59:31,00:21:24,,Brooklyn Nine-Nine: Season 2: Stakeout (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:41,Not latest view,BR (Brazil)
Luli😁,2021-02-16 16:51:38,00:06:48,,Brooklyn Nine-Nine: Season 2: The Pontiac Bandit Returns (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:36,Not latest view,BR (Brazil)
Luli😁,2021-02-16 02:59:44,00:00:01,,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,00:00:07,00:00:07,BR (Brazil)
Luli😁,2021-02-16 02:13:22,00:46:21,,Stranger Things: Season 1: Chapter One: The Vanishing of Will Byers (Episode 1),,Apple iPad Pro 12.9 inch 3rd Gen Wi-Fi iPad,00:46:21,00:46:21,BR (Brazil)
Luli😁,2021-02-12 00:31:18,00:14:47,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: The Pontiac Bandit Returns (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:48,Not latest view,BR (Brazil)
Luli😁,2021-02-12 00:09:38,00:21:39,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: The Road Trip (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:40,Not latest view,BR (Brazil)
Luli😁,2021-02-11 23:48:05,00:21:32,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: USPIS (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:34,Not latest view,BR (Brazil)
Luli😁,2021-02-11 23:26:44,00:21:11,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Lockdown (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:22,Not latest view,BR (Brazil)
Luli😁,2021-02-11 22:32:45,00:21:26,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Jake and Sophia (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:42,Not latest view,BR (Brazil)
Luli😁,2021-02-11 22:30:37,00:02:07,,Brooklyn Nine-Nine: Season 2: The Mole (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:40,Not latest view,BR (Brazil)
Luli😁,2021-02-11 21:19:42,00:16:33,,Brooklyn Nine-Nine: Season 2: The Mole (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:33,Not latest view,BR (Brazil)
Luli😁,2021-02-11 21:19:33,00:00:02,,Brooklyn Nine-Nine: Season 2: Halloween II (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:02,Not latest view,BR (Brazil)
Luli😁,2021-02-11 21:00:09,00:17:43,,Brooklyn Nine-Nine: Season 2: The Jimmy Jab Games (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:09,Not latest view,BR (Brazil)
Luli😁,2021-02-11 00:59:13,00:03:08,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: The Jimmy Jab Games (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:26,Not latest view,BR (Brazil)
Luli😁,2021-02-11 00:37:31,00:21:42,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 2: Chocolate Milk (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:44,Not latest view,BR (Brazil)
Luli😁,2021-02-11 00:15:51,00:21:38,,Brooklyn Nine-Nine: Season 2: Undercover (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,Not latest view,BR (Brazil)
Luli😁,2021-02-11 00:07:03,00:08:47,,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:35,Not latest view,BR (Brazil)
Luli😁,2021-02-10 22:26:12,00:12:46,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: Charges and Specs (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:48,Not latest view,BR (Brazil)
Luli😁,2021-02-10 21:59:13,00:21:32,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Unsolvable (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:37,Not latest view,BR (Brazil)
Luli😁,2021-02-10 21:38:03,00:21:08,,Brooklyn Nine-Nine: Season 1: Fancy Brudgom (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,Not latest view,BR (Brazil)
Luli😁,2021-02-10 19:45:31,00:21:26,,Brooklyn Nine-Nine: Season 1: Tactical Village (Episode 19),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:35,Not latest view,BR (Brazil)
Luli😁,2021-02-10 19:22:48,00:21:42,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: The Apartment (Episode 18),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:42,Not latest view,BR (Brazil)
Luli😁,2021-02-10 19:01:25,00:21:19,,Brooklyn Nine-Nine: Season 1: Full Boyle (Episode 17),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:39,Not latest view,BR (Brazil)
Luli😁,2021-02-10 18:59:29,00:01:52,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: The Party (Episode 16),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:20,Not latest view,BR (Brazil)
Luli😁,2021-02-09 21:49:19,00:15:07,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: The Party (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:32,Not latest view,BR (Brazil)
Luli😁,2021-02-09 21:27:48,00:21:30,,Brooklyn Nine-Nine: Season 1: Operation: Broken Feather (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:38,Not latest view,BR (Brazil)
Luli😁,2021-02-09 21:06:36,00:21:11,,Brooklyn Nine-Nine: Season 1: The Ebony Falcon (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:28,Not latest view,BR (Brazil)
Luli😁,2021-02-09 20:45:12,00:21:21,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: The Bet (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:36,Not latest view,BR (Brazil)
Luli😁,2021-02-09 20:23:32,00:21:39,,Brooklyn Nine-Nine: Season 1: Pontiac Bandit (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:42,Not latest view,BR (Brazil)
Luli😁,2021-02-09 19:49:51,00:21:40,,Brooklyn Nine-Nine: Season 1: Christmas (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:40,Not latest view,BR (Brazil)
Luli😁,2021-02-09 17:55:30,00:00:32,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Christmas (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:33,Not latest view,BR (Brazil)
Luli😁,2021-02-09 17:34:04,00:21:25,,Brooklyn Nine-Nine: Season 1: Thanksgiving (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:42,Not latest view,BR (Brazil)
Luli😁,2021-02-09 17:07:21,00:21:20,,Brooklyn Nine-Nine: Season 1: Sal's Pizza (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:33,00:21:33,BR (Brazil)
Luli😁,2021-02-09 16:17:52,00:21:39,,Brooklyn Nine-Nine: Season 1: Old School (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,00:21:39,BR (Brazil)
Luli😁,2021-02-06 21:24:14,00:00:02,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: Old School (Episode 8),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Luli😁,2021-02-06 21:09:34,00:14:27,,Brooklyn Nine-Nine: Season 1: 48 Hours (Episode 7),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:41,00:21:41,BR (Brazil)
Luli😁,2021-02-06 20:45:51,00:20:46,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:37,00:21:37,BR (Brazil)
Luli😁,2021-02-06 20:24:10,00:21:38,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:38,Not latest view,BR (Brazil)
Luli😁,2021-02-06 20:02:42,00:21:23,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 1: M.E. Time (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:32,Not latest view,BR (Brazil)
Luli😁,2021-02-06 19:41:15,00:21:24,,Brooklyn Nine-Nine: Season 1: The Slump (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:41,Not latest view,BR (Brazil)
Luli😁,2021-02-06 19:20:32,00:20:38,,Brooklyn Nine-Nine: Season 1: The Tagger (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:20:55,Not latest view,BR (Brazil)
Luli😁,2021-02-06 16:37:18,00:01:46,,Modern Family: Season 8: The Graduates (Episode 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:46,Not latest view,BR (Brazil)
Luli😁,2021-02-06 16:34:51,00:02:22,,Modern Family: Season 8: Alone Time (Episode 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:22,Not latest view,BR (Brazil)
Luli😁,2021-02-06 16:30:55,00:03:50,,Modern Family: Season 8: All Things Being Equal (Episode 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:50,Not latest view,BR (Brazil)
Luli😁,2021-02-06 16:29:01,00:01:48,,Modern Family: Season 8: Frank's Wedding (Episode 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:54,Not latest view,BR (Brazil)
Luli😁,2021-02-06 16:06:18,00:21:08,,Brooklyn Nine-Nine: Season 6: The Suicide Squad (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-06 15:59:09,00:07:08,,Brooklyn Nine-Nine: Season 6: Sicko (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-06 15:58:49,00:00:14,,Brooklyn Nine-Nine: Season 6: The Suicide Squad (Episode 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:14,Not latest view,BR (Brazil)
Luli😁,2021-02-06 02:45:45,00:13:59,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: Sicko (Episode 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:19,Not latest view,BR (Brazil)
Luli😁,2021-02-06 02:36:47,00:08:57,,Brooklyn Nine-Nine: Season 6: Cinco de Mayo (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-06 02:07:55,00:00:01,Autoplayed: user action: None; ,Daybreak: Season 1: 5318008 (Episode 6),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Luli😁,2021-02-06 01:21:47,00:46:03,Autoplayed: user action: Unspecified; ,Daybreak: Season 1: Homecoming Redux or My So Called Stunt Double Life (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:46:07,00:46:07,BR (Brazil)
Luli😁,2021-02-06 00:33:14,00:48:21,Autoplayed: user action: Unspecified; ,Daybreak: Season 1: MMMMMMM-HMMMMMM (Episode 4),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:48:21,00:48:21,BR (Brazil)
Luli😁,2021-02-05 22:40:32,00:12:26,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: Cinco de Mayo (Episode 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:30,Not latest view,BR (Brazil)
Luli😁,2021-02-05 22:20:38,00:19:52,,Brooklyn Nine-Nine: Season 6: Return of the King (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:29,Not latest view,BR (Brazil)
Luli😁,2021-02-05 21:55:43,00:01:37,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: Return of the King (Episode 15),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:01:37,Not latest view,BR (Brazil)
Luli😁,2021-02-05 21:34:49,00:06:18,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 6: Ticking Clocks (Episode 14),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:06:18,Not latest view,BR (Brazil)
Luli😁,2021-02-05 21:13:18,00:21:28,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: The Bimbo (Episode 13),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:30,Not latest view,BR (Brazil)
Luli😁,2021-02-05 20:51:46,00:21:15,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 6: Casecation (Episode 12),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:30,Not latest view,BR (Brazil)
Luli😁,2021-02-05 20:45:54,00:05:48,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 6: The Therapist (Episode 11),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:21:31,Not latest view,BR (Brazil)
Luli😁,2021-02-05 20:19:53,00:22:39,,"I Am Not Okay With This: Season 1: Deepest, Darkest Secret (Episode 7)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:22:39,00:22:39,BR (Brazil)
Luli😁,2021-02-05 20:15:11,00:04:28,,"I Am Not Okay With This: Season 1: Like Father, Like Daughter (Episode 6)",,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:04:32,00:04:32,BR (Brazil)
Luli😁,2021-02-05 19:54:36,00:19:27,,I Am Not Okay With This: Season 1: Another Day in Paradise (Episode 5),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:20:57,00:20:57,BR (Brazil)
Luli😁,2021-02-05 19:52:44,00:01:36,,I Am Not Okay With This: Season 1: The Party's Over (Episode 3),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:04:39,00:04:39,BR (Brazil)
Luli😁,2021-02-05 19:34:18,00:18:23,,I Am Not Okay With This: Season 1: The Master of One F**k (Episode 2),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:18:27,00:18:27,BR (Brazil)
Luli😁,2021-02-05 19:16:27,00:16:49,,I Am Not Okay With This: Season 1: Dear Diary... (Episode 1),,LG 2019 RTK K5Lp Standard UHD TV Smart TV,00:17:28,00:17:28,BR (Brazil)
Luli😁,2021-02-04 22:40:11,00:14:53,,Brooklyn Nine-Nine: Season 6: The Therapist (Episode 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:15:43,Not latest view,BR (Brazil)
Luli😁,2021-02-04 22:06:48,00:21:08,,Brooklyn Nine-Nine: Season 6: Gintars (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-04 21:35:54,00:21:23,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: The Golden Child (Episode 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-04 21:12:36,00:17:00,,"Brooklyn Nine-Nine: Season 6: He Said, She Said (Episode 8)",,Netflix Chrome MAC (Cadmium) HTML 5,00:21:31,Not latest view,BR (Brazil)
Luli😁,2021-02-04 18:36:26,00:02:41,,"Brooklyn Nine-Nine: Season 6: He Said, She Said (Episode 8)",,Netflix Chrome MAC (Cadmium) HTML 5,00:02:55,Not latest view,BR (Brazil)
Luli😁,2021-02-04 18:14:56,00:21:18,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: The Honeypot (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:22,Not latest view,BR (Brazil)
Luli😁,2021-02-04 18:01:58,00:12:55,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 6: The Crime Scene (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:27,Not latest view,BR (Brazil)
Luli😁,2021-02-04 17:36:29,00:21:27,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: A Tale of Two Bandits (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:31,Not latest view,BR (Brazil)
Luli😁,2021-02-04 17:14:13,00:21:18,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 6: Four Movements (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:31,Not latest view,BR (Brazil)
Luli😁,2021-02-04 16:52:58,00:21:14,,Brooklyn Nine-Nine: Season 6: The Tattler (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:29,Not latest view,BR (Brazil)
Luli😁,2021-02-04 16:52:40,00:00:04,Autoplayed: user action: Unspecified; ,Brooklyn Nine-Nine: Season 6: Hitchcock & Scully (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:08,Not latest view,BR (Brazil)
